instanceID,instanceType,experimentID,interval,bandwidthUpload,bandwitdhDownload,Upload,Download,Total,setId,vmId,cmd,,,,,
i-0fe9bb2becd14e37f,m5d.large,1567242764,15.0 sec,799 Mbits/sec,1.46 Gbits/sec,0.799,1.46,2.259,20,10,iperf -c 172.31.93.79 --dualtest --window 416k --time 15,,,,,
i-0fe9bb2becd14e37f,m5d.large,1567242764,15.0 sec,745 Mbits/sec,1.13 Gbits/sec,0.745,1.13,1.875,20,10,iperf -c 172.31.93.79 --dualtest --window 416k --time 15,,,,,
i-02e824dbf53330147,m5d.large,1567242764,15.0 sec,1.50 Gbits/sec,887 Mbits/sec,1.5,0.887,2.387,20,11,iperf -c 172.31.91.90 --dualtest --window 416k --time 15,,,,,
i-02e824dbf53330147,m5d.large,1567242764,15.0 sec,746 Mbits/sec,1.51 Gbits/sec,0.746,1.51,2.256,20,11,iperf -c 172.31.91.90 --dualtest --window 416k --time 15,,,,,
i-02e824dbf53330147,m5d.large,1567242764,15.0 sec,745 Mbits/sec,674 Mbits/sec,0.745,0.674,1.419,20,11,iperf -c 172.31.91.90 --dualtest --window 416k --time 15,,,,,
i-02e824dbf53330147,m5d.large,1567242764,15.0 sec,746 Mbits/sec,533 Mbits/sec,0.746,0.533,1.279,20,11,iperf -c 172.31.91.90 --dualtest --window 416k --time 15,,,,,
i-02e824dbf53330147,m5d.large,1567242764,15.0 sec,592 Mbits/sec,1.48 Gbits/sec,0.592,1.48,2.072,20,11,iperf -c 172.31.91.90 --dualtest --window 416k --time 15,,,,,
i-02e824dbf53330147,m5d.large,1567242764,15.0 sec,687 Mbits/sec,664 Mbits/sec,0.687,0.664,1.351,20,11,iperf -c 172.31.91.90 --dualtest --window 416k --time 15,,,,,
i-02e824dbf53330147,m5d.large,1567242764,15.0 sec,577 Mbits/sec,2.70 Gbits/sec,0.577,2.7,3.277,20,11,iperf -c 172.31.91.90 --dualtest --window 416k --time 15,,,,,
i-02e824dbf53330147,m5d.large,1567242764,15.0 sec,487 Mbits/sec,1.35 Gbits/sec,0.487,1.35,1.837,20,11,iperf -c 172.31.91.90 --dualtest --window 416k --time 15,,,,,
i-02e824dbf53330147,m5d.large,1567242764,15.0 sec,976 Mbits/sec,727 Mbits/sec,0.976,0.727,1.703,20,11,iperf -c 172.31.91.90 --dualtest --window 416k --time 15,,,,,
i-02e824dbf53330147,m5d.large,1567242764,15.0 sec,755 Mbits/sec,659 Mbits/sec,0.755,0.659,1.414,20,11,iperf -c 172.31.91.90 --dualtest --window 416k --time 15,,,,,
i-02e824dbf53330147,m5d.large,1567242764,15.0 sec,1.13 Gbits/sec,1.77 Gbits/sec,1.13,1.77,2.9,20,11,iperf -c 172.31.91.90 --dualtest --window 416k --time 15,,,,,
i-04c7af14574861835,m5d.large,1567242764,15.0 sec,1.12 Gbits/sec,790 Mbits/sec,1.12,0.79,1.91,20,12,iperf -c 172.31.93.8 --dualtest --window 416k --time 15,,,,,
i-04c7af14574861835,m5d.large,1567242764,15.0 sec,1.87 Gbits/sec,1.18 Gbits/sec,1.87,1.18,3.05,20,12,iperf -c 172.31.93.8 --dualtest --window 416k --time 15,,,,,
i-04c7af14574861835,m5d.large,1567242764,15.0 sec,2.14 Gbits/sec,1.17 Gbits/sec,2.14,1.17,3.31,20,12,iperf -c 172.31.93.8 --dualtest --window 416k --time 15,,,,,
i-04c7af14574861835,m5d.large,1567242764,15.0 sec,2.05 Gbits/sec,1.50 Gbits/sec,2.05,1.5,3.55,20,12,iperf -c 172.31.93.8 --dualtest --window 416k --time 15,,,,,
i-04c7af14574861835,m5d.large,1567242764,15.0 sec,1.23 Gbits/sec,2.04 Gbits/sec,1.23,2.04,3.27,20,12,iperf -c 172.31.93.8 --dualtest --window 416k --time 15,,,,,
i-04c7af14574861835,m5d.large,1567242764,15.0 sec,2.82 Gbits/sec,1.19 Gbits/sec,2.82,1.19,4.01,20,12,iperf -c 172.31.93.8 --dualtest --window 416k --time 15,,,,,
i-04c7af14574861835,m5d.large,1567242764,15.0 sec,2.13 Gbits/sec,1.30 Gbits/sec,2.13,1.3,3.43,20,12,iperf -c 172.31.93.8 --dualtest --window 416k --time 15,,,,,
i-04c7af14574861835,m5d.large,1567242764,15.0 sec,5.59 Gbits/sec,1.32 Gbits/sec,5.59,1.32,6.91,20,12,iperf -c 172.31.93.8 --dualtest --window 416k --time 15,,,,,
i-04c7af14574861835,m5d.large,1567242764,15.0 sec,2.20 Gbits/sec,1.70 Gbits/sec,2.2,1.7,3.9,20,12,iperf -c 172.31.93.8 --dualtest --window 416k --time 15,,,,,
i-04c7af14574861835,m5d.large,1567242764,15.0 sec,1.89 Gbits/sec,1.65 Gbits/sec,1.89,1.65,3.54,20,12,iperf -c 172.31.93.8 --dualtest --window 416k --time 15,,,,,
i-04c7af14574861835,m5d.large,1567242764,15.0 sec,2.21 Gbits/sec,1.58 Gbits/sec,2.21,1.58,3.79,20,12,iperf -c 172.31.93.8 --dualtest --window 416k --time 15,,,,,
i-01c8d19269eacccd2,m5d.large,1567242764,15.0 sec,1.82 Gbits/sec,1000 Mbits/sec,1.82,1,2.82,20,13,iperf -c 172.31.93.129 --dualtest --window 416k --time 15,,,,,
i-01c8d19269eacccd2,m5d.large,1567242764,15.0 sec,2.57 Gbits/sec,1.19 Gbits/sec,2.57,1.19,3.76,20,13,iperf -c 172.31.93.129 --dualtest --window 416k --time 15,,,,,
i-01c8d19269eacccd2,m5d.large,1567242764,15.0 sec,1.85 Gbits/sec,1.70 Gbits/sec,1.85,1.7,3.55,20,13,iperf -c 172.31.93.129 --dualtest --window 416k --time 15,,,,,
i-01c8d19269eacccd2,m5d.large,1567242764,15.0 sec,1.38 Gbits/sec,1.48 Gbits/sec,1.38,1.48,2.86,20,13,iperf -c 172.31.93.129 --dualtest --window 416k --time 15,,,,,
i-01c8d19269eacccd2,m5d.large,1567242764,15.0 sec,819 Mbits/sec,1.48 Gbits/sec,0.819,1.48,2.299,20,13,iperf -c 172.31.93.129 --dualtest --window 416k --time 15,,,,,
i-01c8d19269eacccd2,m5d.large,1567242764,15.0 sec,1.94 Gbits/sec,1.74 Gbits/sec,1.94,1.74,3.68,20,13,iperf -c 172.31.93.129 --dualtest --window 416k --time 15,,,,,
i-01c8d19269eacccd2,m5d.large,1567242764,15.0 sec,4.62 Gbits/sec,1.23 Gbits/sec,4.62,1.23,5.85,20,13,iperf -c 172.31.93.129 --dualtest --window 416k --time 15,,,,,
i-01c8d19269eacccd2,m5d.large,1567242764,15.0 sec,529 Mbits/sec,564 Mbits/sec,0.529,0.564,1.093,20,13,iperf -c 172.31.93.129 --dualtest --window 416k --time 15,,,,,
i-01c8d19269eacccd2,m5d.large,1567242764,15.0 sec,1.00 Gbits/sec,1.30 Gbits/sec,1,1.3,2.3,20,13,iperf -c 172.31.93.129 --dualtest --window 416k --time 15,,,,,
i-01c8d19269eacccd2,m5d.large,1567242764,15.0 sec,2.31 Gbits/sec,1.26 Gbits/sec,2.31,1.26,3.57,20,13,iperf -c 172.31.93.129 --dualtest --window 416k --time 15,,,,,
i-01c8d19269eacccd2,m5d.large,1567242764,15.0 sec,1.74 Gbits/sec,1.09 Gbits/sec,1.74,1.09,2.83,20,13,iperf -c 172.31.93.129 --dualtest --window 416k --time 15,,,,,
i-0ad01ba7eb7ae2fe4,m5d.large,1567242764,15.0 sec,1.10 Gbits/sec,1.57 Gbits/sec,1.1,1.57,2.67,20,14,iperf -c 172.31.89.69 --dualtest --window 416k --time 15,,,,,
i-0ad01ba7eb7ae2fe4,m5d.large,1567242764,15.0 sec,1.21 Gbits/sec,799 Mbits/sec,1.21,0.799,2.009,20,14,iperf -c 172.31.89.69 --dualtest --window 416k --time 15,,,,,
i-0ad01ba7eb7ae2fe4,m5d.large,1567242764,15.0 sec,1.32 Gbits/sec,841 Mbits/sec,1.32,0.841,2.161,20,14,iperf -c 172.31.89.69 --dualtest --window 416k --time 15,,,,,
i-0ad01ba7eb7ae2fe4,m5d.large,1567242764,15.0 sec,1.66 Gbits/sec,3.26 Gbits/sec,1.66,3.26,4.92,20,14,iperf -c 172.31.89.69 --dualtest --window 416k --time 15,,,,,
i-0ad01ba7eb7ae2fe4,m5d.large,1567242764,15.0 sec,527 Mbits/sec,575 Mbits/sec,0.527,0.575,1.102,20,14,iperf -c 172.31.89.69 --dualtest --window 416k --time 15,,,,,
i-0ad01ba7eb7ae2fe4,m5d.large,1567242764,15.0 sec,1.51 Gbits/sec,965 Mbits/sec,1.51,0.965,2.475,20,14,iperf -c 172.31.89.69 --dualtest --window 416k --time 15,,,,,
i-0ad01ba7eb7ae2fe4,m5d.large,1567242764,15.0 sec,1.96 Gbits/sec,1.16 Gbits/sec,1.96,1.16,3.12,20,14,iperf -c 172.31.89.69 --dualtest --window 416k --time 15,,,,,
i-0ad01ba7eb7ae2fe4,m5d.large,1567242764,15.0 sec,2.01 Gbits/sec,1.23 Gbits/sec,2.01,1.23,3.24,20,14,iperf -c 172.31.89.69 --dualtest --window 416k --time 15,,,,,
i-0ad01ba7eb7ae2fe4,m5d.large,1567242764,15.0 sec,2.19 Gbits/sec,1.75 Gbits/sec,2.19,1.75,3.94,20,14,iperf -c 172.31.89.69 --dualtest --window 416k --time 15,,,,,
i-0ad01ba7eb7ae2fe4,m5d.large,1567242764,15.0 sec,619 Mbits/sec,1.57 Gbits/sec,0.619,1.57,2.189,20,14,iperf -c 172.31.89.69 --dualtest --window 416k --time 15,,,,,
i-0ad01ba7eb7ae2fe4,m5d.large,1567242764,15.0 sec,1.13 Gbits/sec,775 Mbits/sec,1.13,0.775,1.905,20,14,iperf -c 172.31.89.69 --dualtest --window 416k --time 15,,,,,
i-0589e99f359415539,m5d.large,1567242764,15.0 sec,1.25 Gbits/sec,819 Mbits/sec,1.25,0.819,2.069,20,15,iperf -c 172.31.82.192 --dualtest --window 416k --time 15,,,,,
i-0589e99f359415539,m5d.large,1567242764,15.0 sec,1.83 Gbits/sec,1.16 Gbits/sec,1.83,1.16,2.99,20,15,iperf -c 172.31.82.192 --dualtest --window 416k --time 15,,,,,
i-0589e99f359415539,m5d.large,1567242764,15.0 sec,2.60 Gbits/sec,1.54 Gbits/sec,2.6,1.54,4.14,20,15,iperf -c 172.31.82.192 --dualtest --window 416k --time 15,,,,,
i-0589e99f359415539,m5d.large,1567242764,15.0 sec,1.56 Gbits/sec,883 Mbits/sec,1.56,0.883,2.443,20,15,iperf -c 172.31.82.192 --dualtest --window 416k --time 15,,,,,
i-0589e99f359415539,m5d.large,1567242764,15.0 sec,3.91 Gbits/sec,1.42 Gbits/sec,3.91,1.42,5.33,20,15,iperf -c 172.31.82.192 --dualtest --window 416k --time 15,,,,,
i-0589e99f359415539,m5d.large,1567242764,15.0 sec,1.83 Gbits/sec,1.39 Gbits/sec,1.83,1.39,3.22,20,15,iperf -c 172.31.82.192 --dualtest --window 416k --time 15,,,,,
i-0589e99f359415539,m5d.large,1567242764,15.0 sec,1.74 Gbits/sec,2.58 Gbits/sec,1.74,2.58,4.32,20,15,iperf -c 172.31.82.192 --dualtest --window 416k --time 15,,,,,
i-0589e99f359415539,m5d.large,1567242764,15.0 sec,2.10 Gbits/sec,1.26 Gbits/sec,2.1,1.26,3.36,20,15,iperf -c 172.31.82.192 --dualtest --window 416k --time 15,,,,,
i-0589e99f359415539,m5d.large,1567242764,15.0 sec,2.03 Gbits/sec,1.40 Gbits/sec,2.03,1.4,3.43,20,15,iperf -c 172.31.82.192 --dualtest --window 416k --time 15,,,,,
i-0589e99f359415539,m5d.large,1567242764,15.0 sec,2.42 Gbits/sec,1.45 Gbits/sec,2.42,1.45,3.87,20,15,iperf -c 172.31.82.192 --dualtest --window 416k --time 15,,,,,
i-0589e99f359415539,m5d.large,1567242764,15.0 sec,2.57 Gbits/sec,1.10 Gbits/sec,2.57,1.1,3.67,20,15,iperf -c 172.31.82.192 --dualtest --window 416k --time 15,,,,,
i-07791767a8cf5324c,m5d.large,1567242764,15.0 sec,1.08 Gbits/sec,2.17 Gbits/sec,1.08,2.17,3.25,20,16,iperf -c 172.31.82.91 --dualtest --window 416k --time 15,,,,,
i-07791767a8cf5324c,m5d.large,1567242764,15.0 sec,1.70 Gbits/sec,1.55 Gbits/sec,1.7,1.55,3.25,20,16,iperf -c 172.31.82.91 --dualtest --window 416k --time 15,,,,,
i-07791767a8cf5324c,m5d.large,1567242764,15.0 sec,2.80 Gbits/sec,1.62 Gbits/sec,2.8,1.62,4.42,20,16,iperf -c 172.31.82.91 --dualtest --window 416k --time 15,,,,,
i-07791767a8cf5324c,m5d.large,1567242764,15.0 sec,2.13 Gbits/sec,1.31 Gbits/sec,2.13,1.31,3.44,20,16,iperf -c 172.31.82.91 --dualtest --window 416k --time 15,,,,,
i-07791767a8cf5324c,m5d.large,1567242764,15.0 sec,2.57 Gbits/sec,2.01 Gbits/sec,2.57,2.01,4.58,20,16,iperf -c 172.31.82.91 --dualtest --window 416k --time 15,,,,,
i-07791767a8cf5324c,m5d.large,1567242764,15.0 sec,2.22 Gbits/sec,1.39 Gbits/sec,2.22,1.39,3.61,20,16,iperf -c 172.31.82.91 --dualtest --window 416k --time 15,,,,,
i-07791767a8cf5324c,m5d.large,1567242764,15.0 sec,505 Mbits/sec,532 Mbits/sec,0.505,0.532,1.037,20,16,iperf -c 172.31.82.91 --dualtest --window 416k --time 15,,,,,
i-07791767a8cf5324c,m5d.large,1567242764,15.0 sec,2.17 Gbits/sec,3.02 Gbits/sec,2.17,3.02,5.19,20,16,iperf -c 172.31.82.91 --dualtest --window 416k --time 15,,,,,
i-07791767a8cf5324c,m5d.large,1567242764,15.0 sec,2.07 Gbits/sec,1.38 Gbits/sec,2.07,1.38,3.45,20,16,iperf -c 172.31.82.91 --dualtest --window 416k --time 15,,,,,
i-07791767a8cf5324c,m5d.large,1567242764,15.0 sec,2.35 Gbits/sec,1.42 Gbits/sec,2.35,1.42,3.77,20,16,iperf -c 172.31.82.91 --dualtest --window 416k --time 15,,,,,
i-07791767a8cf5324c,m5d.large,1567242764,15.0 sec,1.83 Gbits/sec,1.14 Gbits/sec,1.83,1.14,2.97,20,16,iperf -c 172.31.82.91 --dualtest --window 416k --time 15,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,782 Mbits/sec,2.18 Gbits/sec,0.782,2.18,2.962,20,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,2.33 Gbits/sec,1.37 Gbits/sec,2.33,1.37,3.7,20,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,1.64 Gbits/sec,994 Mbits/sec,1.64,0.994,2.634,20,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,1.75 Gbits/sec,1.27 Gbits/sec,1.75,1.27,3.02,20,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,2.55 Gbits/sec,2.00 Gbits/sec,2.55,2,4.55,20,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,1.23 Gbits/sec,1.42 Gbits/sec,1.23,1.42,2.65,20,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,1.58 Gbits/sec,983 Mbits/sec,1.58,0.983,2.563,20,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,1.94 Gbits/sec,3.15 Gbits/sec,1.94,3.15,5.09,20,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,1.90 Gbits/sec,1.15 Gbits/sec,1.9,1.15,3.05,20,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,2.43 Gbits/sec,1.36 Gbits/sec,2.43,1.36,3.79,20,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-00419db1aebc30cfa,m5d.large,1567242764,15.0 sec,396 Mbits/sec,415 Mbits/sec,0.396,0.415,0.811,20,17,iperf -c 172.31.90.31 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,1.07 Gbits/sec,1.23 Gbits/sec,1.07,1.23,2.3,20,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,628 Mbits/sec,1.19 Gbits/sec,0.628,1.19,1.818,20,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,576 Mbits/sec,1.55 Gbits/sec,0.576,1.55,2.126,20,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,1.27 Gbits/sec,815 Mbits/sec,1.27,0.815,2.085,20,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,468 Mbits/sec,2.23 Gbits/sec,0.468,2.23,2.698,20,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,1.04 Gbits/sec,753 Mbits/sec,1.04,0.753,1.793,20,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,1.05 Gbits/sec,732 Mbits/sec,1.05,0.732,1.782,20,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,579 Mbits/sec,609 Mbits/sec,0.579,0.609,1.188,20,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,1.52 Gbits/sec,946 Mbits/sec,1.52,0.946,2.466,20,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,798 Mbits/sec,658 Mbits/sec,0.798,0.658,1.456,20,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-04f5f69638ef6753c,m5d.large,1567242764,15.0 sec,2.38 Gbits/sec,1.61 Gbits/sec,2.38,1.61,3.99,20,18,iperf -c 172.31.95.99 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,1.19 Gbits/sec,1.19 Gbits/sec,1.19,1.19,2.38,20,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,1.83 Gbits/sec,1.23 Gbits/sec,1.83,1.23,3.06,20,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,1.51 Gbits/sec,1.56 Gbits/sec,1.51,1.56,3.07,20,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,870 Mbits/sec,525 Mbits/sec,0.87,0.525,1.395,20,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,1.48 Gbits/sec,894 Mbits/sec,1.48,0.894,2.374,20,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,1.69 Gbits/sec,1.77 Gbits/sec,1.69,1.77,3.46,20,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,668 Mbits/sec,1.12 Gbits/sec,0.668,1.12,1.788,20,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,598 Mbits/sec,628 Mbits/sec,0.598,0.628,1.226,20,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,1.35 Gbits/sec,1.37 Gbits/sec,1.35,1.37,2.72,20,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,1.27 Gbits/sec,817 Mbits/sec,1.27,0.817,2.087,20,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-05ff8d2e7f22bf23e,m5d.large,1567242764,15.0 sec,2.52 Gbits/sec,1.48 Gbits/sec,2.52,1.48,4,20,19,iperf -c 172.31.84.132 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,704 Mbits/sec,562 Mbits/sec,0.704,0.562,1.266,20,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,1.03 Gbits/sec,756 Mbits/sec,1.03,0.756,1.786,20,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,1.92 Gbits/sec,1.67 Gbits/sec,1.92,1.67,3.59,20,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,2.03 Gbits/sec,1.30 Gbits/sec,2.03,1.3,3.33,20,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,3.64 Gbits/sec,1.45 Gbits/sec,3.64,1.45,5.09,20,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,1.82 Gbits/sec,1.39 Gbits/sec,1.82,1.39,3.21,20,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,1.79 Gbits/sec,2.41 Gbits/sec,1.79,2.41,4.2,20,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,1.11 Gbits/sec,759 Mbits/sec,1.11,0.759,1.869,20,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,1.38 Gbits/sec,1.39 Gbits/sec,1.38,1.39,2.77,20,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,1.97 Gbits/sec,1.18 Gbits/sec,1.97,1.18,3.15,20,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,,
i-0a950a6a0186e1f2a,m5d.large,1567242764,15.0 sec,1.57 Gbits/sec,1.66 Gbits/sec,1.57,1.66,3.23,20,20,iperf -c 172.31.90.230 --dualtest --window 416k --time 15,,,,2.34273181818182,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,1.26 Gbits/sec,1.49 Gbits/sec,1.26,1.49,2.75,21,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,587 Mbits/sec,605 Mbits/sec,0.587,0.605,1.192,21,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,1.24 Gbits/sec,878 Mbits/sec,1.24,0.878,2.118,21,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,746 Mbits/sec,748 Mbits/sec,0.746,0.748,1.494,21,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,584 Mbits/sec,621 Mbits/sec,0.584,0.621,1.205,21,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,893 Mbits/sec,855 Mbits/sec,0.893,0.855,1.748,21,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,745 Mbits/sec,744 Mbits/sec,0.745,0.744,1.489,21,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,742 Mbits/sec,656 Mbits/sec,0.742,0.656,1.398,21,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,759 Mbits/sec,711 Mbits/sec,0.759,0.711,1.47,21,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,510 Mbits/sec,865 Mbits/sec,0.51,0.865,1.375,21,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-024fbd0ce0d3c4378,m5d.large,1567242764,15.0 sec,965 Mbits/sec,754 Mbits/sec,0.965,0.754,1.719,21,1,iperf -c 172.31.95.6 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,1.49 Gbits/sec,960 Mbits/sec,1.49,0.96,2.45,21,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,745 Mbits/sec,685 Mbits/sec,0.745,0.685,1.43,21,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,716 Mbits/sec,1.17 Gbits/sec,0.716,1.17,1.886,21,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,716 Mbits/sec,1.07 Gbits/sec,0.716,1.07,1.786,21,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,660 Mbits/sec,666 Mbits/sec,0.66,0.666,1.326,21,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,622 Mbits/sec,621 Mbits/sec,0.622,0.621,1.243,21,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,566 Mbits/sec,600 Mbits/sec,0.566,0.6,1.166,21,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,1.15 Gbits/sec,838 Mbits/sec,1.15,0.838,1.988,21,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,710 Mbits/sec,982 Mbits/sec,0.71,0.982,1.692,21,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
i-089561b7262d5dec3,m5d.large,1567242764,15.0 sec,818 Mbits/sec,765 Mbits/sec,0.818,0.765,1.583,21,2,iperf -c 172.31.83.31 --dualtest --window 416k --time 15,,,,,
